3.7500	2.6000	NN16
4.0000	3.7500	NN15
4.1500	4.0000	NN14
5.0000	4.1500	NN13
5.6000	5.0000	NN12
8.6000	5.6000	NN11
9.4000	8.6000	NN10
10.7000	9.4000	NN9
10.9000	10.7000	NN8
11.8000	10.9000	NN7
13.6000	11.8000	NN6
15.6000	13.6000	NN5
18.3000	15.6000	NN4
19.0000	18.3000	NN3
22.2000	19.0000	NN2
23.9000	22.2000	NN1
27.5000	23.9000	NP25
29.9000	27.5000	NP24
32.3000	29.9000	NP23
32.8000	32.3000	NP22
34.2000	32.8000	NP21
36.0000	34.2000	NP19-20
37.0000	36.0000	NP18
40.4000	37.0000	NP17
43.4000	40.4000	NP16
47.3000	43.4000	NP15
49.7000	47.3000	NP14
50.6000	49.7000	NP13
52.8500	50.6000	NP12
53.6100	52.8500	NP11
55.0000	53.6100	NP10
56.2000	55.0000	NP9
57.3000	56.2000	NP8
57.5000	57.3000	NP7
58.4000	57.5000	NP6
59.7000	58.4000	NP5
62.2000	59.7000	NP4
63.8000	62.2000	NP3
64.5000	63.8000	NP2
65.0000	64.5000	NP1
66.6000	65.0000	CC26
69.2000	66.6000	CC25
70.6000	69.2000	CC24
76.0000	70.6000	CC23
76.8000	76.0000	CC22
77.6000	76.8000	CC21
79.0000	77.6000	CC20
81.0000	79.0000	CC19
83.8000	81.0000	CC18
84.2000	83.8000	CC17
85.0000	84.2000	CC16
85.8000	85.0000	CC15
88.0000	85.8000	CC14
89.3000	88.0000	CC13
91.0000	89.3000	CC12
93.5000	91.0000	CC11
95.7000	93.5000	CC10
103.0000	95.7000	CC9
112.2000	103.0000	CC8
125.4000	112.2000	CC7
129.0000	125.4000	CC6
132.7000	129.0000	CC5
137.4000	132.7000	CC4
139.8000	137.4000	CC3
142.4000	139.8000	CC2
144.0000	142.4000	CC1
149.2000	144.0000	NJ17
151.2000	149.2000	NJ16
159.7000	151.2000	NJ15
161.4000	159.7000	NJ14
163.4000	161.4000	NJ13
165.4000	163.4000	NJ12
168.0000	165.4000	NJ11
170.3000	168.0000	NJ10
171.2000	170.3000	NJ9
177.2000	171.2000	NJ8
181.0000	177.2000	NJ7
182.8000	181.0000	NJ6
185.5000	182.8000	NJ5
189.0000	185.5000	NJ4
193.3000	189.0000	NJ3
196.5000	193.3000	NJ2
199.6000	196.5000	NJ1
0.3400	0.0000	Haweran
1.6300	0.3400	Castlecliffian
2.4000	1.6300	Nukumaruan
3.0000	2.4000	Mangapanian
3.6000	3.0000	Waipipian
5.2800	3.6000	Opoitian
6.5000	5.2800	Kapitean
10.9200	6.5000	Tongaporutuan
12.7000	10.9200	Waiauan
15.1000	12.7000	Lillburnian
15.9000	15.1000	Clifdenian
19.0000	15.9000	Altonian
21.7000	19.0000	Otaian
25.2000	21.7000	Waitakian
27.3000	25.2000	Duntroonian
34.3000	27.3000	Whaingaroan
36.0000	34.3000	Runangan
37.0000	36.0000	Kaiatan
43.0000	37.0000	Bortonian
46.2000	43.0000	Porangan
49.5000	46.2000	Heretaungan
53.0000	49.5000	Mangaorapan
55.5000	53.0000	Waipawan
65.0000	55.5000	Teurian
84.0000	65.0000	Haumurian
86.5000	84.0000	Piripauan
89.1000	86.5000	Teratan
92.1000	89.1000	Mangaotanean
95.2000	92.1000	Arowhanan
100.2000	95.2000	Ngaterian
103.3000	100.2000	Motuan
108.4000	103.3000	Urutawan
117.5000	108.4000	Korangan
450.0000	443.7000	Richmondian-Hirnantian
459.0000	453.5000	Rocklandian-Shermanian
453.5000	450.0000	Edenian-Maysvillian
61.7000	55.8000	Selandian-Thanetian
270.6000	268.0000	Ufimian
306.5000	299.0000	Stephanian
315.0000	306.5000	Westphalian
63.3000	60.2000	Torrejonian
60.2000	56.8000	Tiffanian
50.3000	46.2000	Bridgerian
46.2000	42.0000	Uintan
42.0000	38.0000	Duchesnean
38.0000	33.9000	Chadronian
30.8000	26.3000	Geringian
26.3000	24.8000	Monroecreekian
24.8000	20.6000	Harrisonian
20.6000	16.3000	Hemingfordian
16.3000	13.6000	Barstovian
13.6000	10.3000	Clarendonian
10.3000	4.9000	Hemphillian
4.9000	1.8060	Blancan
2.5880	0.0000	Quaternary
6.6575	0.0000	Cenozoic 8
15.0750	6.6575	Cenozoic 7
23.9825	15.0750	Cenozoic 6
32.0075	23.9825	Cenozoic 5
39.2250	32.0075	Cenozoic 4
47.5500	39.2250	Cenozoic 3
56.4250	47.5500	Cenozoic 2
64.3250	56.4250	Cenozoic 1
72.5000	64.3250	Cretaceous 8
82.7500	72.5000	Cretaceous 7
92.5000	82.7500	Cretaceous 6
101.1500	92.5000	Cretaceous 5
112.1500	101.1500	Cretaceous 4
124.6000	112.1500	Cretaceous 3
135.8000	124.6000	Cretaceous 2
144.5500	135.8000	Cretaceous 1
153.0000	144.5500	Jurassic 6
162.9500	153.0000	Jurassic 5
172.7000	162.9500	Jurassic 4
181.8000	172.7000	Jurassic 3
190.4500	181.8000	Jurassic 2
201.3500	190.4500	Jurassic 1
215.1500	201.3500	Triassic 4
229.3500	215.1500	Triassic 3
242.2500	229.3500	Triassic 2
251.8500	242.2500	Triassic 1
260.6000	251.8500	Permian 4
271.5000	260.6000	Permian 3
284.6000	271.5000	Permian 2
297.2500	284.6000	Permian 1
307.5500	297.2500	Carboniferous 5
319.7000	307.5500	Carboniferous 4
334.9500	319.7000	Carboniferous 3
348.9500	334.9500	Carboniferous 2
361.7500	348.9500	Carboniferous 1
374.1500	361.7500	Devonian 5
383.8500	374.1500	Devonian 4
394.1500	383.8500	Devonian 3
407.0500	394.1500	Devonian 2
418.3500	407.0500	Devonian 1
429.5000	418.3500	Silurian 2
441.2500	429.5000	Silurian 1
450.8000	441.2500	Ordovician 5
459.1000	450.8000	Ordovician 4
467.8500	459.1000	Ordovician 3
478.5000	467.8500	Ordovician 2
490.0000	478.5000	Ordovician 1
501.2500	490.0000	Cambrian 4
514.2500	501.2500	Cambrian 3
528.0000	514.2500	Cambrian 2
459.0000	457.0000	Rocklandian-Kirkfield
542.0000	528.0000	Cambrian 1
65.5000	2.5880	Tertiary
65.5000	33.9000	Early Tertiary
33.9000	23.0300	Middle Tertiary
23.0300	2.5880	Late Tertiary
65.5000	61.7000	Early Paleocene
61.7000	58.7000	Middle Paleocene
58.7000	55.8000	Late Paleocene
55.8000	48.6000	Early Eocene
48.6000	37.2000	Middle Eocene
37.2000	33.9000	Late Eocene
33.9000	28.4000	Early Oligocene
28.4000	23.0300	Late Oligocene
23.0300	15.9700	Early Miocene
15.9700	11.6080	Middle Miocene
11.6080	5.3320	Late Miocene
5.3320	3.6000	Early Pliocene
3.6000	2.5880	Late Pliocene
2.5880	1.8060	Early Pleistocene
1.8060	0.0781	Late Pleistocene
1000.0000	488.3000	Neoproterozoic-Cambrian
1000.0000	251.0000	Neoproterozoic-Paleozoic
2500.0000	488.3000	Proterozoic-Cambrian
2500.0000	251.0000	Proterozoic-Paleozoic
4000.0000	488.3000	Precambrian-Cambrian
4000.0000	251.0000	Precambrian-Paleozoic
4000.0000	0.0000	Precambrian-Phanerozoic
65.500	0.000	Cenozoic
252.300	65.500	Mesozoic
542.000	252.300	Paleozoic
635.000	542.000	Sinian
1650.000	635.000	Riphean
1650.000	1650.000	Animikean
1650.000	1650.000	Huronian
1650.000	1650.000	Randian
1650.000	1650.000	Swazian
1650.000	1650.000	Isuan
4560.000	1650.000	Hadean
2.588	0.000	Quaternary
65.500	2.588	Tertiary
145.500	65.500	Cretaceous
201.600	145.500	Jurassic
252.300	201.600	Triassic
298.900	252.300	Permian
360.700	298.900	Carboniferous
416.000	360.700	Devonian
443.700	416.000	Silurian
488.300	443.700	Ordovician
542.000	488.300	Cambrian
635.000	542.000	Vendian
723.000	663.000	Sturtian
23.030	2.588	Neogene
65.500	23.030	Paleogene
318.100	298.900	Pennsylvanian
360.700	318.100	Mississippian
0.012	0.000	Holocene
2.588	0.012	Pleistocene
5.332	2.588	Pliocene
23.030	5.332	Miocene
33.900	23.030	Oligocene
55.800	33.900	Eocene
65.500	55.800	Paleocene
259.000	252.300	Zechstein
298.900	254.000	Rotliegendes
303.400	298.900	Gzhelian
306.950	303.400	Kasimovian
314.600	306.950	Moscovian
318.100	314.600	Bashkirian
326.400	318.100	Serpukhovian
345.300	326.400	Visean
360.700	345.300	Tournaisian
418.700	416.000	Pridoli
422.900	418.700	Ludlow
428.200	422.900	Wenlock
443.700	428.200	Llandovery
449.500	443.700	Ashgill
460.900	449.500	Caradoc
466.000	449.500	Llandeilo
466.000	460.900	Llanvirn
478.600	466.000	Arenig
488.300	478.600	Tremadoc
501.000	488.300	Merioneth
513.000	501.000	St Davids
530.000	513.000	Caerfai
580.000	542.000	Ediacara
635.000	580.000	Varanger
1050.000	635.000	Karatau
1350.000	1050.000	Yurmatin
1650.000	1350.000	Burzyan
3950.000	3850.000	Nectarian
4150.000	3950.000	Basin Groups 1-9
4560.000	4150.000	Cryptic
89.300	65.500	Senonian
130.000	89.300	Gallic
145.500	130.000	Neocomian
3.600	2.588	Piacenzian
5.332	3.600	Zanclean
7.246	5.332	Messinian
11.608	7.246	Tortonian
13.650	11.608	Serravallian
15.970	13.650	Langhian
20.430	15.970	Burdigalian
23.030	20.430	Aquitanian
28.400	23.030	Chattian
33.900	28.400	Rupelian
37.200	33.900	Priabonian
40.400	37.200	Bartonian
48.600	40.400	Lutetian
55.800	48.600	Ypresian
58.700	55.800	Thanetian
65.500	61.700	Danian
70.600	65.500	Maastrichtian
83.500	70.600	Campanian
85.800	83.500	Santonian
89.300	85.800	Coniacian
93.500	89.300	Turonian
99.600	93.500	Cenomanian
112.030	99.600	Albian
125.450	112.030	Aptian
130.000	125.450	Barremian
136.400	130.000	Hauterivian
140.200	136.400	Valanginian
145.500	140.200	Berriasian
150.800	145.500	Tithonian
155.700	150.800	Kimmeridgian
161.200	155.700	Oxfordian
164.700	161.200	Callovian
167.700	164.700	Bathonian
171.600	167.700	Bajocian
175.600	171.600	Aalenian
183.000	175.600	Toarcian
189.600	183.000	Pliensbachian
196.500	189.600	Sinemurian
201.600	196.500	Hettangian
205.600	201.600	Rhaetian
221.500	205.600	Norian
235.000	221.500	Carnian
242.000	235.000	Ladinian
247.200	242.000	Anisian
251.300	247.200	Spathian
252.300	247.200	Nammalian
252.300	251.300	Griesbachian
460.900	455.800	Sandbian
259.000	254.000	Longtanian
265.000	259.000	Capitanian
268.000	265.000	Wordian
279.500	272.500	Ufimian
279.500	272.500	Kungurian
290.100	279.500	Artinskian
295.000	290.100	Sakmarian
298.900	295.000	Asselian
301.200	300.200	Noginian
303.400	301.200	Klazminskian
304.800	303.400	Dorogovilovian
305.900	304.800	Khamovnichean
306.950	305.900	Krevyakian
309.000	306.950	Myachkovian
311.450	309.000	Podolskian
313.800	311.450	Kashirian
314.600	313.800	Vereian
318.100	314.600	Melekesian
318.100	314.600	Cheremshanian
318.100	314.600	Yeadonian
318.100	314.600	Marsdenian
318.100	314.600	Kinderscoutian
318.100	314.600	Alportian
318.100	314.600	Chokierian
326.400	318.100	Arnsbergian
326.400	318.100	Pendleian
336.000	326.400	Brigantian
339.400	336.000	Asbian
342.800	339.400	Holkerian
345.000	342.800	Arundian
345.300	345.000	Chadian
353.800	345.300	Ivorian
360.700	353.800	Hastarian
376.100	360.700	Famennian
383.700	376.100	Frasnian
388.100	383.700	Givetian
391.900	388.100	Eifelian
409.100	391.900	Emsian
412.300	409.100	Pragian
416.000	412.300	Lochkovian
421.300	418.700	Ludfordian
422.900	421.300	Gorstian
425.400	422.900	Gleedonian
426.200	425.400	Whitwellian
428.200	426.200	Sheinwoodian
436.000	428.200	Telychian
439.000	436.000	Aeronian
443.700	439.000	Rhuddanian
445.600	443.700	Hirnantian
455.800	445.600	Rawtheyan
449.500	445.600	Cautleyan
449.500	445.600	Pusgillian
452.000	449.500	Onnian
455.800	452.000	Actonian
455.800	452.000	Marshbrookian
457.500	455.800	Longvillian
457.500	455.800	Soudleyan
457.500	455.800	Harnagian
460.900	457.500	Costonian
501.000	488.300	Dolgellian
501.000	488.300	Maentwrogian
513.000	501.000	Menevian
513.000	501.000	Solvan
516.000	513.000	Lenian
520.000	516.000	Atdabanian
530.000	520.000	Tommotian
580.000	530.000	Poundian
580.000	580.000	Wonokan
580.000	580.000	Mortensnes
723.000	635.000	Smalfjord
4.900	1.800	Blancan
10.300	4.900	Hemphillian
13.600	10.300	Clarendonian
15.970	13.600	Barstovian
20.430	15.970	Hemingfordian
30.800	20.430	Arikareean
33.300	30.800	Whitneyan
33.900	33.300	Orellan
37.200	33.900	Chadronian
40.400	37.200	Duchesnean
46.200	40.400	Uintan
50.300	46.200	Bridgerian
55.800	50.300	Wasatchian
56.800	55.800	Clarkforkian
61.700	56.800	Tiffanian
63.300	61.700	Torrejonian
65.500	61.700	Dragonian
65.500	63.300	Puercan
0.300	0.012	Rancholabrean
1.800	0.300	Irvingtonian
0.300	0.012	Sheridanian
1.800	0.300	Cudahyan
1.800	0.300	Sappan
4.900	1.800	"Senecan"
4.900	1.800	Rexroadian
50.300	46.200	Twinbuttean
50.300	46.200	Blacksforkian
50.300	46.200	Gardnerbuttian
55.800	50.300	Lostcabinian
55.800	50.300	Lysitean
55.800	50.300	Graybullian
55.800	50.300	Sandcouleean
56.800	55.800	Cf3
56.800	55.800	Cf2
56.800	55.800	Cf1
61.700	56.800	Ti6
61.700	56.800	Ti5
61.700	56.800	Ti4
61.700	56.800	Ti3
61.700	56.800	Ti2
61.700	56.800	Ti1
63.300	61.700	To3
63.300	61.700	To2
63.300	61.700	To1
65.500	63.300	Pu3
65.500	63.300	Pu2
65.500	63.300	Pu1
24.800	20.430	Harrisonian
26.300	24.800	Monroecreekian
30.800	26.300	Geringian
3.200	2.588	Villanyian
5.332	3.200	Ruscinian
8.700	5.332	Turolian
11.608	8.700	Vallesian
15.970	11.608	Astaracian
20.000	15.970	Orleanian
23.030	20.000	Agenian
2.588	1.806	MN 17
3.200	2.588	MN 16
4.200	3.200	MN 15
4.900	4.200	MN 14
7.246	4.900	MN 13
7.750	7.246	MN 12
8.700	7.750	MN 11
9.700	8.700	MN 10
11.100	9.700	MN 9
12.750	11.100	MN 7 + 8
13.650	12.750	MN 6
15.970	13.650	MN 5
16.900	15.970	MN 4
20.000	16.900	MN 3
22.400	20.000	MN 2
23.030	22.400	MN 1
501.000	488.300	Dolgelly
501.000	488.300	Ffestiniog
501.000	488.300	Maentwrog
513.000	501.000	Clogau
513.000	501.000	Gamlan
513.000	501.000	Barmouth
513.000	501.000	Hafotty
516.000	513.000	Rhinog
520.000	516.000	Llanbedr
530.000	516.000	Dolwen
501.000	488.300	Trempealeauan
501.000	488.300	Franconian
501.000	488.300	Dresbachian
513.000	501.000	Albertian
530.000	513.000	Waucoban
445.600	443.700	Kosov
449.500	445.600	Kraluv Dvur
457.500	445.600	Bohdalec
457.500	455.800	Zahorany
457.500	455.800	Vinice
460.900	455.800	Letna
460.900	457.500	Liben
466.000	460.900	Dobrotiva
466.000	466.000	Sarka
478.600	466.000	Klabava
445.600	443.700	Porkuni
449.500	445.600	Pirgu
452.000	445.600	Vormsi
452.000	449.500	Nabala
455.800	452.000	Rakvere
457.500	452.000	Oandu
460.900	455.800	Keila
457.500	449.500	Johvi
460.900	455.800	Idavere
460.900	449.500	Kukruse
466.000	460.900	Uhaku
463.500	460.900	Lasnamagi
463.500	460.900	Aseri
468.100	463.500	Kunda
471.800	468.100	Volkhov
484.500	471.800	Latorp
501.000	484.500	Olentian
445.600	443.700	Gamach
449.500	445.600	Richmond
452.000	445.600	Maysville
460.900	449.500	Edenian
457.500	112.030	Sherman
457.500	455.800	Kirkfield
457.500	455.800	Rockland
460.900	457.500	Black River
466.000	457.500	Chazy
468.100	460.900	Whiterock
478.600	468.100	Cassinian
488.300	468.100	Jefferson
488.300	478.600	Deming
488.300	478.600	Gasconadian
418.700	416.000	Red Downtonian
418.700	416.000	Temeside Shales
418.700	416.000	Downton Castle
421.300	418.700	Whitcliffe
421.300	418.700	Leintwardine
422.900	421.300	Bringewood
422.900	421.300	Elton
425.400	422.900	Wenlock (England)
425.400	422.900	Tickwood
428.200	422.900	Coalbrookdale
428.200	426.200	Buildwas
436.000	428.200	Woolhope
439.000	428.200	Wych
443.700	439.000	Cowleigh Park
418.700	416.000	Pridolischichten
425.400	418.700	Kopaninaschichten
443.700	422.900	Litenschichten
418.700	416.000	Sundre
421.300	418.700	Hamra
421.300	418.700	Burgsvik
421.300	418.700	Eke
425.400	418.700	Hemse
428.200	422.900	Mulde
428.200	426.200	Slite
428.200	426.200	Hogklint
428.200	426.200	Upper Visby
436.000	428.200	Lower Visby
422.900	416.000	Cayugan
428.200	422.900	Lockportian
436.000	426.200	Tonawandan
439.000	428.200	Ontarian
443.700	436.000	Alexandrian
376.100	353.800	Pilton
376.100	360.700	Baggy
376.100	360.700	Upcott
376.100	360.700	Pickwell Down
388.100	376.100	Morte
388.100	383.700	Ilfracombe
391.900	388.100	Hangman
409.100	388.100	Lynton
412.300	391.900	Brecon
416.000	412.300	Ditton
418.700	412.300	Downton
383.700	360.700	Famennien
388.100	376.100	Frasnien
388.100	383.700	Givetien
409.100	383.700	Couvinien
412.300	391.900	Coblencien
416.000	412.300	Gedinnine
376.100	360.700	Wocklum
376.100	360.700	Dasberg
376.100	360.700	Hemberg
376.100	360.700	Nehden
388.100	376.100	Adorf
388.100	383.700	Givet
391.900	388.100	Eifel
409.100	391.900	Ems
412.300	409.100	Siegen
416.000	412.300	Gedinne
388.100	383.700	Srbsko
391.900	388.100	Chotec
409.100	388.100	Daleje
409.100	391.900	Zlichovian
412.300	391.900	Pragian (Czechoslovakia)
416.000	409.100	Lochkovian (Czechoslovakia)
376.100	360.700	Conewango
376.100	360.700	Conneaut
376.100	360.700	Canadaway
383.700	376.100	West Falls
383.700	376.100	Sonyea
388.100	376.100	Genesee
388.100	383.700	Taghanic
388.100	383.700	Tioughnioga
391.900	383.700	Cazenovia
391.900	388.100	Southwood
409.100	391.900	Sawkill
409.100	391.900	Deer Park
416.000	391.900	Helderberg
306.950	298.900	Stephanian
318.100	306.950	Westphalian
326.400	314.600	Namurian
303.400	301.200	Stephanian C
304.800	303.400	Stephanian B
305.900	304.800	Stephanian A
311.450	305.900	Cantabrian
311.450	306.950	Westphalian D
314.600	311.450	Westphalian C
314.600	314.600	Westphalian B
318.100	314.600	Westphalian A
303.400	295.000	Virgilian
305.900	303.400	Missourian
313.800	305.900	Desmoinesian
318.100	311.450	Atokan
318.100	314.600	Morrowan
339.400	318.100	Chesterian
345.000	336.000	Meramecian
353.800	342.800	Osagean
360.700	353.800	Kinderhookian
265.000	252.300	Buntsandstein
265.000	259.000	Ohre
265.000	259.000	Aller
268.000	265.000	Leine
268.000	265.000	Stassfurt Evaporites
268.000	265.000	Hauptdolomitstinkschiefer
279.500	272.500	Werra
279.500	272.500	Zechsteinkalk
279.500	272.500	Kupferschiefer
279.500	272.500	Weissliegendes
254.000	252.300	Dewey Lake
259.000	254.000	Rustler
259.000	254.000	Salado
259.000	254.000	Castile
265.000	259.000	Capitan
268.000	265.000	Word
290.100	268.000	Leonard
296.400	268.000	Wolfcamp
168.400	167.700	Epizigzagiceras
171.600	168.400	Rotundum
171.600	168.400	Oblatum
171.600	168.400	Kirschneri
171.600	168.400	Crassicostatus
171.600	168.400	Widebayense
175.600	171.600	Howelli
175.600	171.600	Scissum
175.600	171.600	Westermanni
180.100	175.600	Yakounensis
180.100	175.600	Hillebrandti
